d	a0	b0	a1	b1	a2	b2	drift	drift_flag	n_cycles	cycle_mins	frac_c1	frac_c2	frac_c3	frac_c4	frac_overflow	frac_cap	fate_H	rigidity_min_H	rigidity_argmin_m	max_exc_log2	mean_steps	name
2	0	1	0	1	-	-	-0.693147	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	1	0	2	-	-	-0.693147	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	1	0	3	-	-	-0.693147	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	1	1	1	-	-	-0.693147	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	1	1	2	-	-	-0.693147	1	2	1;3	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	1	1	3	-	-	-0.693147	1	2	1;5	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	1	2	1	-	-	-0.346574	1	32	1;3;5;7	0.500010	0.000010	0.000010	0.000010	0.000000	0.000000	1.000000	0.000000	2	16.610	1.00	-
2	0	1	2	2	-	-	-0.346574	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	0	1	2	3	-	-	-0.346574	1	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	25000.50	-
2	0	1	3	1	-	-	-0.143841	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	0	1	3	2	-	-	-0.143841	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	0	1	3	3	-	-	-0.143841	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	0	2	0	1	-	-	-0.693147	1	2	1;2	0.500000	0.500000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2	16.610	1.00	-
2	0	2	0	2	-	-	-0.693147	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	2	0	3	-	-	-0.693147	1	2	3;2	0.500000	0.500000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2	16.610	1.00	-
2	0	2	1	1	-	-	-0.693147	1	2	2;1	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	2	1	2	-	-	-0.693147	1	2	2;3	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	2	1	3	-	-	-0.693147	1	2	2;5	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	2	2	1	-	-	-0.346574	1	32	2;1;3;5	0.500000	0.000010	0.000010	0.000010	0.000000	0.000000	1.000000	0.000000	2	16.610	1.00	-
2	0	2	2	2	-	-	-0.346574	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	0	2	2	3	-	-	-0.346574	1	1	2	0.500000	0.000000	0.000000	0.000000	0.000000	0.500000	1.000000	0.000000	2	17.610	25000.50	-
2	0	2	3	1	-	-	-0.143841	1	2	2;1	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	0	2	3	2	-	-	-0.143841	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	0	2	3	3	-	-	-0.143841	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	0	3	0	1	-	-	-0.693147	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	3	0	2	-	-	-0.693147	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	3	0	3	-	-	-0.693147	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	3	1	1	-	-	-0.693147	1	2	2;1	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	3	1	2	-	-	-0.693147	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	3	1	3	-	-	-0.693147	1	2	3;5	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	0	3	2	1	-	-	-0.346574	1	32	3;1;5;7	0.500010	0.000010	0.000010	0.000010	0.000000	0.000000	1.000000	0.000000	2	16.610	1.00	-
2	0	3	2	2	-	-	-0.346574	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	0	3	2	3	-	-	-0.346574	1	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	25001.00	-
2	0	3	3	1	-	-	-0.143841	1	2	3;1	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	0	3	3	2	-	-	-0.143841	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	0	3	3	3	-	-	-0.143841	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	1	0	0	1	-	-	-0.693147	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	0	0	2	-	-	-0.693147	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	0	0	3	-	-	-0.693147	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	0	1	1	-	-	-0.693147	0	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	0	1	2	-	-	-0.693147	0	2	1;3	0.666670	0.333330	0.000000	0.000000	0.000000	0.000000	0.918303	0.000000	3	16.610	1.00	-
2	1	0	1	3	-	-	-0.693147	0	2	1;5	0.800000	0.200000	0.000000	0.000000	0.000000	0.000000	0.721928	0.721928	36	16.610	1.00	-
2	1	0	2	1	-	-	-0.346574	0	32	1;3;5;7	0.000170	0.000160	0.000150	0.000140	0.000000	0.000000	0.010913	0.007604	36	16.610	1.00	-
2	1	0	2	2	-	-	-0.346574	0	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	1	0	2	3	-	-	-0.346574	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	25000.50	-
2	1	0	3	1	-	-	-0.143841	0	3	17;1;5	0.348660	0.330300	0.321040	0.000000	0.000000	0.000000	1.584106	1.583230	27	28.929	3.51	-
2	1	0	3	2	-	-	-0.143841	0	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	29.549	3.47	-
2	1	0	3	3	-	-	-0.143841	0	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	27.436	3.47	-
2	1	1	0	1	-	-	-0.693147	1	2	1;2	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	1	0	2	-	-	-0.693147	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	1	0	3	-	-	-0.693147	1	2	3;2	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	1	1	1	-	-	-0.693147	0	2	2;1	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	1	1	2	-	-	-0.693147	0	2	3;2	0.999980	0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	1	1	3	-	-	-0.693147	0	3	3;5;2	0.666670	0.333320	0.000010	0.000000	0.000000	0.000000	0.918283	0.000000	3	16.610	1.00	-
2	1	1	2	1	-	-	-0.346574	0	32	3;5;7;9	0.000170	0.000160	0.000150	0.000140	0.000000	0.000000	0.010231	0.007128	36	16.610	1.00	-
2	1	1	2	2	-	-	-0.346574	0	2	3;2	0.999980	0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	1	1	2	3	-	-	-0.346574	0	1	2	0.000010	0.000000	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	2	17.610	25000.50	-
2	1	1	3	1	-	-	-0.143841	0	3	3;2;1	0.999980	0.000010	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	2	29.549	3.47	-
2	1	1	3	2	-	-	-0.143841	0	2	5;2	0.999980	0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	27.436	3.47	-
2	1	1	3	3	-	-	-0.143841	0	7	21;7;3;25	0.495750	0.199990	0.141660	0.092860	0.000000	0.000000	2.018048	2.016162	36	32.239	3.49	-
2	1	2	0	1	-	-	-0.693147	1	2	1;4	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	2	0	2	-	-	-0.693147	1	2	2;4	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	2	0	3	-	-	-0.693147	1	2	3;4	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	2	1	1	-	-	-0.693147	0	3	2;4;1	0.666660	0.333330	0.000010	0.000000	0.000000	0.000000	0.918303	0.000000	3	16.610	1.00	-
2	1	2	1	2	-	-	-0.693147	0	2	4;3	0.999970	0.000030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	2	1	3	-	-	-0.693147	0	2	5;4	0.999960	0.000040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	2	2	1	-	-	-0.346574	0	32	5;7;9;11	0.000170	0.000160	0.000150	0.000140	0.000000	0.000000	0.009890	0.006891	36	16.610	1.00	-
2	1	2	2	2	-	-	-0.346574	0	2	5;4	0.999960	0.000040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	1	2	2	3	-	-	-0.346574	0	1	4	0.000010	0.000000	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	2	17.610	25001.00	-
2	1	2	3	1	-	-	-0.143841	0	3	7;4;1	0.999960	0.000030	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	2	27.436	3.47	-
2	1	2	3	2	-	-	-0.143841	0	7	23;9;5;27	0.495730	0.199990	0.141680	0.092860	0.000000	0.000000	2.018127	2.016241	36	32.239	3.49	-
2	1	2	3	3	-	-	-0.143841	0	3	9;11;4	0.857140	0.142850	0.000010	0.000000	0.000000	0.000000	0.591680	0.591679	36	30.858	3.49	-
2	1	3	0	1	-	-	-0.693147	1	2	1;6	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	3	0	2	-	-	-0.693147	1	2	2;6	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	3	0	3	-	-	-0.693147	1	2	3;6	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	3	1	1	-	-	-0.693147	0	3	2;6;1	0.800000	0.199990	0.000010	0.000000	0.000000	0.000000	0.721928	0.721928	36	16.610	1.00	-
2	1	3	1	2	-	-	-0.693147	0	3	4;6;3	0.666670	0.333320	0.000010	0.000000	0.000000	0.000000	0.918303	0.000000	3	16.610	1.00	-
2	1	3	1	3	-	-	-0.693147	0	2	6;5	0.999950	0.000050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	1	3	2	1	-	-	-0.346574	0	32	7;9;11;13	0.000170	0.000160	0.000150	0.000140	0.000000	0.000000	0.009549	0.006653	36	16.610	1.00	-
2	1	3	2	2	-	-	-0.346574	0	2	7;6	0.999940	0.000060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	1	3	2	3	-	-	-0.346574	0	1	6	0.000010	0.000000	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	2	17.610	25001.50	-
2	1	3	3	1	-	-	-0.143841	0	8	25;11;7;29	0.495720	0.199980	0.141690	0.092860	0.000000	0.000000	2.018176	2.016290	36	32.239	3.49	-
2	1	3	3	2	-	-	-0.143841	0	3	11;13;6	0.857150	0.142840	0.000010	0.000000	0.000000	0.000000	0.591628	0.591628	36	30.858	3.49	-
2	1	3	3	3	-	-	-0.143841	0	2	15;6	0.999970	0.000030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	27.749	3.47	-
2	2	0	0	1	-	-	-0.346574	1	32	1;2;4;6	0.500000	0.000010	0.000010	0.000010	0.000000	0.000000	1.000000	0.000000	2	16.610	1.00	-
2	2	0	0	2	-	-	-0.346574	1	32	2;4;6;8	0.500010	0.000010	0.000010	0.000010	0.000000	0.000000	1.000000	0.000000	2	16.610	1.00	-
2	2	0	0	3	-	-	-0.346574	1	32	3;2;4;6	0.500000	0.000010	0.000010	0.000010	0.000000	0.000000	1.000000	0.000000	2	16.610	1.00	-
2	2	0	1	1	-	-	-0.346574	0	32	2;4;6;8	0.000170	0.000160	0.000150	0.000140	0.000000	0.000000	0.010572	0.007366	36	16.610	1.00	-
2	2	0	1	2	-	-	-0.346574	0	32	4;6;8;10	0.000170	0.000160	0.000150	0.000140	0.000000	0.000000	0.010231	0.007128	36	16.610	1.00	-
