d	a0	b0	a1	b1	a2	b2	drift	drift_flag	n_cycles	cycle_mins	frac_c1	frac_c2	frac_c3	frac_c4	frac_overflow	frac_cap	fate_H	rigidity_min_H	rigidity_argmin_m	max_exc_log2	mean_steps	name
2	2	0	1	3	-	-	-0.346574	0	32	6;8;10;12	0.000170	0.000160	0.000150	0.000140	0.000000	0.000000	0.009890	0.006891	36	16.610	1.00	-
2	2	0	2	1	-	-	0.000000	0	32	1;2;3;4	0.000010	0.000010	0.000010	0.000010	0.000000	0.000000	0.000000	0.000000	2	16.610	1.00	-
2	2	0	2	2	-	-	0.000000	0	32	2;4;6;8	0.000020	0.000020	0.000020	0.000020	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	0	2	3	-	-	0.000000	0	32	2;4;6;8	0.000010	0.000010	0.000010	0.000010	0.000000	0.500000	1.000000	0.000000	2	17.610	25000.50	-
2	2	0	3	1	-	-	0.202733	0	32	244;82;28;136	0.000060	0.000050	0.000040	0.000040	0.000000	0.000000	0.000000	0.000000	2	25.359	2.28	-
2	2	0	3	2	-	-	0.202733	0	32	242;80;26;134	0.000060	0.000050	0.000040	0.000040	0.000000	0.000000	0.000000	0.000000	2	25.359	2.28	-
2	2	0	3	3	-	-	0.202733	0	32	240;78;24;132	0.000060	0.000050	0.000040	0.000040	0.000000	0.000000	0.000000	0.000000	2	25.359	2.28	-
2	2	1	0	1	-	-	-0.346574	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	1	0	2	-	-	-0.346574	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	1	0	3	-	-	-0.346574	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	1	1	1	-	-	-0.346574	0	2	2;1	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	1	1	2	-	-	-0.346574	0	2	4;3	0.999970	0.000030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	1	1	3	-	-	-0.346574	0	2	6;5	0.999950	0.000050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	1	2	1	-	-	0.000000	0	32	3;5;7;9	0.000020	0.000020	0.000020	0.000020	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	1	2	2	-	-	0.000000	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.195	50000.00	-
2	2	1	2	3	-	-	0.000000	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	50000.00	-
2	2	1	3	1	-	-	0.202733	0	1	1	0.000010	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	0.000000	2	100.585	218.22	-
2	2	1	3	2	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	218.23	-
2	2	1	3	3	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	218.22	-
2	2	2	0	1	-	-	-0.346574	1	1	1	0.500000	0.000000	0.000000	0.000000	0.000000	0.500000	1.000000	0.000000	2	17.610	25000.50	-
2	2	2	0	2	-	-	-0.346574	1	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	25001.00	-
2	2	2	0	3	-	-	-0.346574	1	1	3	0.500000	0.000000	0.000000	0.000000	0.000000	0.500000	1.000000	0.000000	2	17.610	25000.50	-
2	2	2	1	1	-	-	-0.346574	0	1	1	0.000010	0.000000	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	2	17.610	25000.50	-
2	2	2	1	2	-	-	-0.346574	0	1	3	0.000010	0.000000	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	2	17.610	25001.00	-
2	2	2	1	3	-	-	-0.346574	0	1	5	0.000010	0.000000	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	2	17.610	25001.50	-
2	2	2	2	1	-	-	0.000000	0	32	1;3;5;7	0.000010	0.000010	0.000010	0.000010	0.000000	0.500000	1.000000	0.000000	2	17.610	25000.50	-
2	2	2	2	2	-	-	0.000000	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	50000.00	-
2	2	2	2	3	-	-	0.000000	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	50000.00	-
2	2	2	3	1	-	-	0.202733	0	1	1	0.000010	0.000000	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	2	25.363	49999.50	-
2	2	2	3	2	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	25.363	50000.00	-
2	2	2	3	3	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	25.363	50000.00	-
2	2	3	0	1	-	-	-0.346574	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	3	0	2	-	-	-0.346574	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	3	0	3	-	-	-0.346574	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	3	1	1	-	-	-0.346574	0	3	2;4;1	0.666660	0.333330	0.000010	0.000000	0.000000	0.000000	0.918303	0.000000	3	16.610	1.50	-
2	2	3	1	2	-	-	-0.346574	0	3	4;6;3	0.666670	0.333320	0.000010	0.000000	0.000000	0.000000	0.918303	0.000000	3	16.610	1.50	-
2	2	3	1	3	-	-	-0.346574	0	3	6;8;5	0.666670	0.333310	0.000020	0.000000	0.000000	0.000000	0.918283	0.000000	3	16.610	1.50	-
2	2	3	2	1	-	-	0.000000	0	32	5;7;9;11	0.000020	0.000020	0.000020	0.000020	0.000000	0.000000	0.000000	0.000000	2	16.610	1.50	-
2	2	3	2	2	-	-	0.000000	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	50000.00	-
2	2	3	2	3	-	-	0.000000	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	17.610	50000.00	-
2	2	3	3	1	-	-	0.202733	0	1	1	0.000010	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	0.000000	2	100.585	218.14	-
2	2	3	3	2	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	218.15	-
2	2	3	3	3	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	218.15	-
2	3	0	0	1	-	-	-0.143841	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	0	0	2	-	-	-0.143841	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	0	0	3	-	-	-0.143841	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	0	1	1	-	-	-0.143841	0	2	2;1	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	29.549	3.47	-
2	3	0	1	2	-	-	-0.143841	0	2	6;3	0.999970	0.000030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	27.436	3.47	-
2	3	0	1	3	-	-	-0.143841	0	7	24;10;6;28	0.495720	0.199990	0.141690	0.092860	0.000000	0.000000	2.018176	2.016290	36	32.239	3.49	-
2	3	0	2	1	-	-	0.202733	0	32	243;81;27;135	0.000060	0.000050	0.000040	0.000040	0.000000	0.000000	0.000000	0.000000	2	25.359	2.28	-
2	3	0	2	2	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	218.23	-
2	3	0	2	3	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	25.363	50000.00	-
2	3	0	3	1	-	-	0.405465	0	1	1	0.000010	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	0.000000	2	100.585	145.50	-
2	3	0	3	2	-	-	0.405465	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	145.51	-
2	3	0	3	3	-	-	0.405465	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	145.51	-
2	3	1	0	1	-	-	-0.143841	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	1	0	2	-	-	-0.143841	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	1	0	3	-	-	-0.143841	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	1	1	1	-	-	-0.143841	0	2	4;1	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	27.436	3.47	-
2	3	1	1	2	-	-	-0.143841	0	7	22;8;4;26	0.495740	0.199990	0.141670	0.092860	0.000000	0.000000	2.018048	2.016164	36	32.239	3.49	-
2	3	1	1	3	-	-	-0.143841	0	3	10;12;5	0.857140	0.142850	0.000010	0.000000	0.000000	0.000000	0.591680	0.591679	36	30.858	3.49	-
2	3	1	2	1	-	-	0.202733	0	32	241;79;25;133	0.000060	0.000050	0.000040	0.000040	0.000000	0.000000	0.000000	0.000000	2	25.359	2.28	-
2	3	1	2	2	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	218.23	-
2	3	1	2	3	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	25.363	50000.00	-
2	3	1	3	1	-	-	0.405465	0	1	1	0.000010	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	0.000000	2	100.585	145.50	-
2	3	1	3	2	-	-	0.405465	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	145.51	-
2	3	1	3	3	-	-	0.405465	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	145.51	-
2	3	2	0	1	-	-	-0.143841	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	2	0	2	-	-	-0.143841	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	2	0	3	-	-	-0.143841	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	2	1	1	-	-	-0.143841	0	7	20;6;2;24	0.495750	0.199990	0.141650	0.092860	0.000000	0.000000	2.018127	2.016243	36	32.239	3.49	-
2	3	2	1	2	-	-	-0.143841	0	3	8;10;3	0.857140	0.142850	0.000010	0.000000	0.000000	0.000000	0.591680	0.591679	36	30.858	3.49	-
2	3	2	1	3	-	-	-0.143841	0	2	14;5	0.999980	0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	27.749	3.47	-
2	3	2	2	1	-	-	0.202733	0	32	239;77;23;131	0.000060	0.000050	0.000040	0.000040	0.000000	0.000000	0.000000	0.000000	2	25.359	2.28	-
2	3	2	2	2	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	218.22	-
2	3	2	2	3	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	25.363	50000.00	-
2	3	2	3	1	-	-	0.405465	0	1	1	0.000010	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	0.000000	2	100.585	145.50	-
2	3	2	3	2	-	-	0.405465	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	145.51	-
2	3	2	3	3	-	-	0.405465	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	145.51	-
2	3	3	0	1	-	-	-0.143841	1	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	3	0	2	-	-	-0.143841	1	1	2	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	3	0	3	-	-	-0.143841	1	1	3	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	25.359	2.00	-
2	3	3	1	1	-	-	-0.143841	0	3	6;8;1	0.857140	0.142850	0.000010	0.000000	0.000000	0.000000	0.591680	0.591679	36	30.858	3.49	-
2	3	3	1	2	-	-	-0.143841	0	2	12;3	0.999990	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	27.749	3.47	-
2	3	3	1	3	-	-	-0.143841	0	4	18;6;16;5	0.710840	0.198250	0.090900	0.000010	0.000000	0.000000	1.127266	1.126877	36	28.739	3.49	-
2	3	3	2	1	-	-	0.202733	0	32	237;75;21;129	0.000060	0.000050	0.000040	0.000040	0.000000	0.000000	0.000000	0.000000	2	25.359	2.28	-
2	3	3	2	2	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	218.22	-
2	3	3	2	3	-	-	0.202733	0	0	-	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2	25.363	50000.00	-
2	3	3	3	1	-	-	0.405465	0	1	1	0.000010	0.000000	0.000000	0.000000	0.999990	0.000000	0.000000	0.000000	2	100.585	145.50	-
2	3	3	3	2	-	-	0.405465	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	145.51	-
2	3	3	3	3	-	-	0.405465	0	0	-	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	145.51	-
