k,parent_depth,child_depth,terminal_offset,parent_node_count,child_node_count,total_mass,chi_lower_num,chi_upper_num,chi_common_den,chi_lower_decimal,chi_upper_decimal,interval_width_num,interval_width_den,interval_width_decimal,nonzero_remainder_count,envelope_num,envelope_den,envelope_decimal,certified_upper_over_envelope_num,certified_upper_over_envelope_den,certified_upper_over_envelope_decimal,certified_envelope_slack_num,certified_envelope_slack_den,certified_envelope_slack_decimal,passes_envelope,finite_only_envelope_num,finite_only_envelope_den,finite_only_envelope_decimal,certified_upper_over_finite_only_num,certified_upper_over_finite_only_den,certified_upper_over_finite_only_decimal,passes_finite_only_envelope,finite_only_scope,envelope_scope,arithmetic,source_kind,source,source_sha256,source_sha256_verified,source_sha256_kind
17,13,14,3,531441,1594323,479475287827487078427,7935079867047096756,7935079867047628197,1438425863482461235281,0.0055165024965805956,0.0055165024965809651,531441,1438425863482461235281,3.6946012546894105e-16,531441,6,169,0.035502958579881658,447009499177016388431,2876851726964922470562,0.15538148698703053,2429842227787906082131,81031323642845316254163,0.029986456083300691,True,2,169,0.011834319526627219,447009499177016388431,958950575654974156854,0.46614446096109158,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,14,15,2,1594323,4782969,479475287827487078427,5416256910120536439,5416256910122130762,1438425863482461235281,0.003765405675484489,0.0037654056754855975,1594323,1438425863482461235281,1.1083803764068232e-15,1594323,3,98,0.030612244897959183,58977019687996534964,479475287827487078427,0.12300325206586285,420498268139490543463,15662859402364577895282,0.026846839222473586,True,1,98,0.01020408163265306,58977019687996534964,159825095942495692809,0.36900975619758858,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,15,16,1,4782969,14348907,479475287827487078427,3426046620363443239,3426046620368226208,1438425863482461235281,0.0023818027104079648,0.0023818027104112898,4782969,1438425863482461235281,3.3251411292204694e-15,4782969,2,75,0.026666666666666668,42825582754602827600,479475287827487078427,0.089317601640423364,873299410145768501654,35960646587061530882025,0.024284863956255377,True,2,225,0.0088888888888888889,42825582754602827600,159825095942495692809,0.2679528049212701,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,16,17,0,14348907,43046721,479475287827487078427,2268506065267193106,2268506065281542013,1438425863482461235281,0.001577075414769788,0.0015770754147797635,14348907,1438425863482461235281,9.9754233876614085e-15,14348907,3,128,0.0234375,96789592118679125888,1438425863482461235281,0.067288551030603244,1341636271363782109393,61372836841918346038656,0.021860424585220237,True,1,128,0.0078125,96789592118679125888,479475287827487078427,0.20186565309180973,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
18,1,2,16,1,3,1523556169197024107847,1087274654758658639171,1087274654758658639172,4570668507591072323541,0.23788088174692337,0.23788088174692337,1,4570668507591072323541,2.1878637629029034e-22,1,6,1,6,181212442459776439862,4570668507591072323541,0.039646813624487229,8778912130262591767358,1523556169197024107847,5.7621191182530769,True,2,1,2,181212442459776439862,1523556169197024107847,0.11894044087346169,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,2,3,15,3,9,1523556169197024107847,705455709786211341868,705455709786211341871,4570668507591072323541,0.15434409837741989,0.15434409837741989,3,4570668507591072323541,6.5635912887087096e-22,3,3,2,1.5,1410911419572422683742,13712005522773216970623,0.10289606558494659,12301094103200794286881,9141337015182144647082,1.3456559016225802,True,1,2,0.5,1410911419572422683742,4570668507591072323541,0.30868819675483977,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,3,4,14,9,27,1523556169197024107847,485174860014430739757,485174860014430739766,4570668507591072323541,0.10614964948970618,0.10614964948970618,9,4570668507591072323541,1.969077386612613e-21,9,2,3,0.66666666666666663,80862476669071789961,507852056399008035949,0.15922447423455927,853979159459872491976,1523556169197024107847,0.56051701717696045,True,2,9,0.22222222222222221,242587430007215369883,507852056399008035949,0.4776734227036778,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,4,5,13,27,81,1523556169197024107847,345471898628339822359,345471898628339822386,4570668507591072323541,0.07558454481102099,0.07558454481102099,27,4570668507591072323541,5.9072321598378386e-21,27,3,8,0.375,2763775189026718579088,13712005522773216970623,0.20155878616272263,10948230333746498391535,36565348060728578588328,0.299415455188979,True,1,8,0.125,2763775189026718579088,4570668507591072323541,0.60467635848816792,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,12,81,243,1523556169197024107847,256673042104905289885,256673042104905289966,4570668507591072323541,0.056156564773537337,0.056156564773537337,81,4570668507591072323541,1.7721696479513514e-20,81,6,25,0.23999999999999999,3208413026311316124575,13712005522773216970623,0.23398568655640559,21007184992923801692096,114266712689776808088525,0.18384343522646265,True,2,25,0.080000000000000002,3208413026311316124575,4570668507591072323541,0.70195705966921673,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,6,7,11,243,729,1523556169197024107847,193515162837753510768,193515162837753511011,4570668507591072323541,0.042338481234497544,0.042338481234497544,243,4570668507591072323541,5.3165089438540546e-20,243,1,6,0.16666666666666666,129010108558502340674,507852056399008035949,0.25403088740698526,378841947840505695275,3047112338394048215694,0.12432818543216913,True,1,18,0.055555555555555552,387030325675507022022,507852056399008035949,0.76209266222095584,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,7,8,10,729,2187,1523556169197024107847,148097815554352880190,148097815554352880919,4570668507591072323541,0.032401784401644658,0.032401784401644658,729,4570668507591072323541,1.5949526831562163e-19,729,6,49,0.12244897959183673,2418930987387763721677,9141337015182144647082,0.26461457261343141,6722406027794380925405,74654252290654181284503,0.090047195190192081,True,2,49,0.040816326530612242,2418930987387763721677,3047112338394048215694,0.79384371784029417,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,8,9,9,2187,6561,1523556169197024107847,113751786250171114643,113751786250171116830,4570668507591072323541,0.024887341110222609,0.024887341110222609,2187,4570668507591072323541,4.7848580494686492e-19,2187,3,32,0.09375,3640057160005475738560,13712005522773216970623,0.2654649718423745,10071948362767741232063,146261392242914314353312,0.068862658889777384,True,1,32,0.03125,3640057160005475738560,4570668507591072323541,0.79639491552712349,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,9,10,8,6561,19683,1523556169197024107847,87573714284498307014,87573714284498313575,4570668507591072323541,0.019159935606586617,0.019159935606586621,6561,4570668507591072323541,1.4354574148405948e-18,6561,2,27,0.07407407407407407,262721142853494940725,1015704112798016071898,0.25865913068891938,752982969944521131173,13712005522773216970623,0.054914138467487453,True,2,81,0.024691358024691357,788163428560484822175,1015704112798016071898,0.77597739206675809,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,10,11,7,19683,59049,1523556169197024107847,67099960571140344907,67099960571140364590,4570668507591072323541,0.014680557222581155,0.014680557222581159,19683,4570668507591072323541,4.3063722445217845e-18,19683,3,50,0.059999999999999998,3354998028557018229500,13712005522773216970623,0.24467595370968598,10357007494216198741123,228533425379553616177050,0.045319442777418839,True,1,50,0.02,3354998028557018229500,4570668507591072323541,0.73402786112905793,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,11,12,6,59049,177147,1523556169197024107847,51098672391250520715,51098672391250579764,4570668507591072323541,0.011179693365726405,0.011179693365726419,59049,4570668507591072323541,1.2919116733565353e-17,59049,6,121,0.049586776859504134,1030489893223553358574,4570668507591072323541,0.22545714954214943,7080357228735037929934,184350296472839917049487,0.038407083493777715,True,2,121,0.016528925619834711,1030489893223553358574,1523556169197024107847,0.67637144862644827,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,12,13,5,177147,531441,1523556169197024107847,38583213237708588246,38583213237708765393,4570668507591072323541,0.0084414814099138223,0.0084414814099138605,177147,4570668507591072323541,3.8757350200696059e-17,177147,1,24,0.041666666666666664,102888568633890041048,507852056399008035949,0.20259555383793265,404963487765117994901,12188449353576192862776,0.033225185256752804,True,1,72,0.013888888888888888,308665705901670123144,507852056399008035949,0.6077866615137979,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,13,14,4,531441,1594323,1523556169197024107847,28962642814306920893,28962642814307452334,4570668507591072323541,0.0063366316691322267,0.006336631669132343,531441,4570668507591072323541,1.1627205060208817e-16,531441,6,169,0.035502958579881658,188257178292998440171,1054769655597939766971,0.17848179201389433,1733024954609882653600,59418690598683940206033,0.029166326910749312,True,2,169,0.011834319526627219,188257178292998440171,351589885199313255657,0.53544537604168296,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,14,15,3,1594323,4782969,1523556169197024107847,21504527092341685808,21504527092343280131,4570668507591072323541,0.0047048975563698109,0.0047048975563701596,1594323,4570668507591072323541,3.4881615180626455e-16,1594323,3,98,0.030612244897959183,2107443655049641452838,13712005522773216970623,0.15369332017475854,11604561867723575517785,447925513743925087707018,0.025907347341589025,True,1,98,0.01020408163265306,2107443655049641452838,4570668507591072323541,0.46107996052427563,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,15,16,2,4782969,14348907,1523556169197024107847,14747551159959751750,14747551159964534719,4570668507591072323541,0.0032265632774432615,0.003226563277444308,4782969,4570668507591072323541,1.0464484554187936e-15,4782969,2,75,0.026666666666666668,368688778999113367975,3047112338394048215694,0.12099612290416155,2678423559394934847719,114266712689776808088525,0.02344010338922236,True,2,225,0.0088888888888888889,368688778999113367975,1015704112798016071898,0.36298836871248469,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,16,17,1,14348907,43046721,1523556169197024107847,9397595923372205508,9397595923386554415,4570668507591072323541,0.0020560659579150096,0.002056065957918149,14348907,4570668507591072323541,3.1393453662563806e-15,14348907,3,128,0.0234375,400964092731159655040,4570668507591072323541,0.087725480871174349,4169704414859912668501,195015189657219085804416,0.02138143404208185,True,1,128,0.0078125,400964092731159655040,1523556169197024107847,0.26317644261352308,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,17,18,0,43046721,129140163,1523556169197024107847,6280558457316345894,6280558457359392615,4570668507591072323541,0.0013741006259555793,0.0013741006259649973,43046721,4570668507591072323541,9.4180360987691429e-15,43046721,6,289,0.020761245674740483,605027131392288155245,9141337015182144647082,0.066185846817314042,8536309883789856491837,440307732897939967167783,0.019387145048775489,True,2,289,0.006920415224913495,605027131392288155245,3047112338394048215694,0.19855754045194213,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
19,1,2,17,1,3,4845180013388557558821,3500640013158522368675,3500640013158522368676,14535540040165672676463,0.24083315814103201,0.24083315814103201,1,14535540040165672676463,6.8796893492551802e-23,1,6,1,6,194480000731029020482,4845180013388557558821,0.040138859690172002,9301400025315057076678,1615060004462852519607,5.7591668418589679,True,2,1,2,194480000731029020482,1615060004462852519607,0.12041657907051601,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,2,3,16,3,9,4845180013388557558821,2289755130293798872381,2289755130293798872384,14535540040165672676463,0.15752803982284658,0.15752803982284658,3,14535540040165672676463,2.0639068047765542e-22,3,3,2,1.5,4579510260587597744768,43606620120497018029389,0.10501869321523105,39027109859909420284621,29071080080331345352926,1.3424719601771535,True,1,2,0.5,4579510260587597744768,14535540040165672676463,0.31505607964569315,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,3,4,15,9,27,4845180013388557558821,1585580505661628567353,1585580505661628567362,14535540040165672676463,0.1090830131718695,0.1090830131718695,9,14535540040165672676463,6.1917204143296625e-22,9,2,3,0.66666666666666663,792790252830814283681,4845180013388557558821,0.16362451975780426,8104779521115486550280,14535540040165672676463,0.55758365349479722,True,2,9,0.22222222222222221,792790252830814283681,1615060004462852519607,0.49087355927341275,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,4,5,14,27,81,4845180013388557558821,1136809760983195396556,1136809760983195396583,14535540040165672676463,0.07820898004765417,0.07820898004765417,27,14535540040165672676463,1.8575161242988989e-21,27,3,8,0.375,9094478087865563172664,43606620120497018029389,0.20855728012707778,34512142032631454856725,116284320321325381411704,0.2967910199523458,True,1,8,0.125,9094478087865563172664,14535540040165672676463,0.62567184038123336,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,5,6,13,81,243,4845180013388557558821,850252807436631211424,850252807436631211505,14535540040165672676463,0.058494751834961077,0.058494751834961077,81,14535540040165672676463,5.5725483728966966e-21,81,6,25,0.23999999999999999,21256320185915780287625,87213240240994036058778,0.24372813264567117,65956920055078255771153,363388501004141816911575,0.18150524816503893,True,2,25,0.080000000000000002,21256320185915780287625,29071080080331345352926,0.73118439793701351,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,6,7,12,243,729,4845180013388557558821,645806751142978858838,645806751142978859081,14535540040165672676463,0.044429498275154425,0.044429498275154425,243,14535540040165672676463,1.6717645118690088e-20,243,1,6,0.16666666666666666,1291613502285957718162,4845180013388557558821,0.26657698965092658,3553566511102599840659,29071080080331345352926,0.12223716839151225,True,1,18,0.055555555555555552,1291613502285957718162,1615060004462852519607,0.79973096895277973,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,7,8,11,729,2187,4845180013388557558821,498273992847276868467,498273992847276869196,14535540040165672676463,0.034279702816022627,0.034279702816022627,729,14535540040165672676463,5.0152935356070268e-20,729,6,49,0.12244897959183673,193773219440607671354,692168573341222508403,0.27995090633085146,996790707801229674098,11305420031239967637249,0.088169276775814112,True,2,49,0.040816326530612242,193773219440607671354,230722857780407502801,0.83985271899255443,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,8,9,10,2187,6561,4845180013388557558821,386166269106448882183,386166269106448884370,14535540040165672676463,0.026567039686132464,0.026567039686132464,2187,14535540040165672676463,1.5045880606821079e-19,2187,3,32,0.09375,12357320611406364299840,43606620120497018029389,0.2833817566520796,31249299509090653729549,465137281285301525646816,0.067182960313867543,True,1,32,0.03125,12357320611406364299840,14535540040165672676463,0.85014526995623885,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,9,10,9,6561,19683,4845180013388557558821,300289733450878803075,300289733450878809636,14535540040165672676463,0.02065900080912688,0.02065900080912688,6561,14535540040165672676463,4.5137641820463242e-19,6561,2,27,0.07407407407407407,150144866725439404818,538353334820950839869,0.27889651092321288,776416936191022870102,14535540040165672676463,0.05341507326494719,True,2,81,0.024691358024691357,450434600176318214454,538353334820950839869,0.83668953276963864,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,10,11,8,19683,59049,4845180013388557558821,232798968920189840759,232798968920189860442,14535540040165672676463,0.016015845869978181,0.016015845869978181,19683,14535540040165672676463,1.3541292546138972e-18,19683,3,50,0.059999999999999998,11639948446009493022100,43606620120497018029389,0.26693076449963632,31966671674487525007289,726777002008283633823150,0.043984154130021817,True,1,50,0.02,11639948446009493022100,14535540040165672676463,0.80079229349890901,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,11,12,7,59049,177147,4845180013388557558821,179464016837932343642,179464016837932402691,14535540040165672676463,0.012346566852144756,0.012346566852144759,59049,14535540040165672676463,4.0623877638416919e-18,59049,6,121,0.049586776859504134,21715146037389820725611,87213240240994036058778,0.24898909818491932,65498094203604215333167,1758800344860046393852023,0.037240210007359373,True,2,121,0.016528925619834711,21715146037389820725611,29071080080331345352926,0.74696729455475797,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,12,13,6,177147,531441,4845180013388557558821,137360917376136810930,137360917376136988077,14535540040165672676463,0.009450004402765293,0.0094500044027653052,177147,14535540040165672676463,1.2187163291525075e-17,177147,1,24,0.041666666666666664,366295779669698634872,1615060004462852519607,0.22680010566636732,1248764224793153884735,38761440107108460470568,0.032216662263901359,True,1,72,0.013888888888888888,366295779669698634872,538353334820950839869,0.68040031699910197,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,13,14,5,531441,1594323,4845180013388557558821,104272389077954873700,104272389077955405141,14535540040165672676463,0.0071736164456099837,0.0071736164456100201,531441,14535540040165672676463,3.6561489874575226e-17,531441,6,169,0.035502958579881658,5874011251391487822943,29071080080331345352926,0.20205686321801558,23197068828939857529983,818835422262666227440749,0.028329342134271636,True,2,169,0.011834319526627219,5874011251391487822943,9690360026777115117642,0.60617058965404669,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,14,15,4,1594323,4782969,4845180013388557558821,78565060487001983690,78565060487003578013,14535540040165672676463,0.0054050320985601658,0.005405032098560276,1594323,14535540040165672676463,1.0968446962372567e-16,1594323,3,98,0.030612244897959183,1099910846818050092182,6229517160071002575627,0.17656438188630233,5129606313252952483445,203497560562319417470482,0.025207212799398908,True,1,98,0.01020408163265306,1099910846818050092182,2076505720023667525209,0.52969314565890702,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,15,16,3,4782969,14348907,4845180013388557558821,58556603658817374667,58556603658822157636,14535540040165672676463,0.0040285124252012281,0.0040285124252015577,4782969,14535540040165672676463,3.2905340887117704e-16,4782969,2,75,0.026666666666666668,731957545735276970450,4845180013388557558821,0.1510692159450584,8226444935306561176742,363388501004141816911575,0.022638154241465109,True,2,225,0.0088888888888888889,731957545735276970450,1615060004462852519607,0.4532076478351752,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,16,17,2,14348907,43046721,4845180013388557558821,40320373319872042766,40320373319886391673,14535540040165672676463,0.0027739164288671644,0.0027739164288681515,14348907,14535540040165672676463,9.8716022661353098e-16,14348907,3,128,0.0234375,5161007784945458134144,43606620120497018029389,0.1183537676317078,38445612335551559895245,1860549125141206102587264,0.020663583571131849,True,1,128,0.0078125,5161007784945458134144,14535540040165672676463,0.35506130289512339,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,17,18,1,43046721,129140163,4845180013388557558821,25813287508811517510,25813287508854564231,14535540040165672676463,0.001775873991436324,0.0017758739914392853,43046721,14535540040165672676463,2.9614806798405933e-15,43046721,6,289,0.020761245674740483,2486680030019656354253,29071080080331345352926,0.08553793058765892,26584400050311688998673,1400257023869293134499269,0.018985371683301198,True,2,289,0.006920415224913495,2486680030019656354253,9690360026777115117642,0.25661379176297672,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
19,18,19,0,129140163,387420489,4845180013388557558821,17402889760783692387,17402889760912832550,14535540040165672676463,0.0011972647533352561,0.0011972647533441405,129140163,14535540040165672676463,8.8844420395217792e-15,129140163,1,54,0.018518518518518517,34805779521825665100,538353334820950839869,0.064652296680583587,503547555299125174769,29071080080331345352926,0.017321253765174377,True,1,162,0.0061728395061728392,104417338565476995300,538353334820950839869,0.19395689004175076,True,post_hoc_exact_k12_k19; not_an_all_level_target,post_hoc_exact_k12_k19,certified_integer_interval,exact_feasible_certificate,cert_k19_C.npy,052c7e75907c99ec4c05dca550adcf23e4dad264175d3f559f4b5a9da5b4d517,True,array
