spec_name,threshold,k,parent_depth,child_depth,terminal_offset,first_parent_depth,weights,rho,parent_potential,persistent_potential,immigration_potential,child_potential,realized_retention,recurrence_absolute_error,mass_relative_error,parent_minimum_threshold_gap,child_minimum_threshold_gap,total_mass,source_kind,source,source_sha256,source_sha256_verified
frontier_t_3_10,3/10,20,4,5,14,2,1;1,0.89466555297873085,0.81900193925674269,0.62638670181634115,0.14904100455215294,0.77542770636849423,0.76481711677605679,1.3877787807814457e-16,0,0.0016527138851666345,0.00090987607957593308,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,5,6,13,2,1;1,0.89466555297873085,0.77542770636849401,0.56373090614423704,0.13849195175363935,0.70222285789787631,0.72699350502230353,8.3266726846886741e-17,0,0.00090987607957593308,7.3835298223356993e-05,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,6,7,12,2,1;1,0.89466555297873085,0.70222285789787631,0.49452215858401177,0.14071848751132898,0.63524064609534081,0.70422395543257821,5.5511151231257827e-17,0,7.3835298223356993e-05,3.341048985111561e-05,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,7,8,11,2,1;1,0.89466555297873085,0.63524064609534081,0.42338032812872572,0.13242264348143457,0.55580297161016023,0.66648809507252815,5.5511151231257827e-17,0,3.341048985111561e-05,5.0060467318147062e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,8,9,10,2,1;1,0.89466555297873085,0.55580297161016023,0.35435360323652498,0.11775078143576069,0.47210438467228566,0.63755255249888865,1.3877787807814457e-17,0,5.0060467318147062e-06,5.5865371546282017e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,9,10,9,2,1;1,0.89466555297873085,0.47210438467228577,0.28051354585579508,0.098303551734015657,0.37881709758981075,0.59417695527338799,1.3877787807814457e-17,0,5.5865371546282017e-06,6.5300813051338835e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,10,11,8,2,1;1,0.89466555297873085,0.37881709758981069,0.21379747039734359,0.074687408510187375,0.28848487890753094,0.56438178677153317,2.7755575615628914e-17,0,6.5300813051338835e-06,1.9445253995886702e-07,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,11,12,7,2,1;1,0.89466555297873085,0.28848487890753094,0.15688610303118844,0.057196834640093848,0.21408293767128225,0.54382782080400027,3.4694469519536142e-17,0,1.9445253995886702e-07,2.8430701132231562e-07,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,12,13,6,2,1;1,0.89466555297873085,0.21408293767128231,0.11224691831531323,0.041501500600113081,0.15374841891542632,0.52431510673524517,0,0,2.8430701132231562e-07,1.8224490153095907e-08,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,13,14,5,2,1;1,0.89466555297873085,0.15374841891542632,0.077926659561816977,0.028853988610949708,0.10678064817276668,0.50684527432235094,3.4694469519536142e-18,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,14,15,4,2,1;1,0.89466555297873085,0.10678064817276675,0.052286526061787623,0.019261244488348244,0.071547770550135864,0.4896629394606235,3.4694469519536142e-18,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,15,16,3,2,1;1,0.89466555297873085,0.071547770550135864,0.033531050053804447,0.012743697266712112,0.046274747320516563,0.46865261902616717,3.4694469519536142e-18,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,16,17,2,2,1;1,0.89466555297873085,0.046274747320516549,0.01892989384640156,0.0058329025414332273,0.024762796387834785,0.40907611478212719,1.7347234759768071e-18,0,4.1619432761264008e-09,7.0104753946420573e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,17,18,1,2,1;1,0.89466555297873085,0.024762796387834796,0.0079753171987139593,0.0024510937749100945,0.010426410973624053,0.32206852060666252,4.3368086899420177e-19,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,18,19,0,2,1;1,0.89466555297873085,0.01042641097362405,0.0022235727657168494,0.00075581062316027565,0.0029793833888771253,0.21326348743991355,3.2526065174565133e-19,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,2,3,16,2,1,0.89466555297873085,1,0.89557616834434017,0,0.89557616834434017,0.89557616834434017,0,0,0.45267281505722579,0.016797883546601278,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,3,4,15,2,1,0.89466555297873085,0.89557616834434017,0.7462403639203421,0.072761575336400708,0.81900193925674269,0.8332516990709159,1.1102230246251565e-16,0,0.016797883546601278,0.0016527138851666345,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,4,5,14,2,1,0.89466555297873085,0.81900193925674269,0.61526074460923019,0.083234045963886297,0.69849479057311648,0.75123234160787111,1.3877787807814457e-17,0,0.0016527138851666345,0.00090987607957593308,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,5,6,13,2,1,0.89466555297873085,0.69849479057311636,0.501959493255551,0.1054554891144845,0.60741498237003544,0.71863026042569655,6.9388939039072284e-17,0,0.00090987607957593308,7.3835298223356993e-05,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,6,7,12,2,1,0.89466555297873085,0.60741498237003544,0.41730645747081579,0.099633281248492758,0.51693973871930854,0.68702035607115453,1.3877787807814457e-17,0,7.3835298223356993e-05,3.341048985111561e-05,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,7,8,11,2,1,0.89466555297873085,0.51693973871930865,0.32883755589404096,0.089522756782403651,0.41836031267644458,0.63612357739940617,2.7755575615628914e-17,0,3.341048985111561e-05,5.0060467318147062e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,8,9,10,2,1,0.89466555297873085,0.41836031267644452,0.24843108959212554,0.064525616439174316,0.31295670603129988,0.59382088134220212,2.7755575615628914e-17,0,5.0060467318147062e-06,5.5865371546282017e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,9,10,9,2,1,0.89466555297873085,0.31295670603129999,0.17829148619081256,0.04893055557406701,0.22722204176487956,0.56970016221023545,6.9388939039072284e-18,0,5.5865371546282017e-06,6.5300813051338835e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,10,11,8,2,1,0.89466555297873085,0.22722204176487948,0.12036317475119371,0.035763610804581646,0.15612678555577533,0.5297161041961802,2.0816681711721685e-17,0,6.5300813051338835e-06,1.9445253995886702e-07,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,11,12,7,2,1,0.89466555297873085,0.15612678555577536,0.077617450212799699,0.02634574823206997,0.10396319844486968,0.49714371519595096,6.9388939039072284e-18,0,1.9445253995886702e-07,2.8430701132231562e-07,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,12,13,6,2,1,0.89466555297873085,0.10396319844486969,0.049124632416830606,0.018074422929815356,0.067199055346645969,0.47251944102970966,6.9388939039072284e-18,0,2.8430701132231562e-07,1.8224490153095907e-08,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,13,14,5,2,1,0.89466555297873085,0.067199055346645956,0.030227584855005186,0.012163820771629806,0.042391405626634987,0.44982157411404605,5.2041704279304213e-18,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,14,15,4,2,1,0.89466555297873085,0.042391405626634994,0.018234193313157197,0.0073770183502541633,0.025611211663411362,0.43013891716061547,1.7347234759768071e-18,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,15,16,3,2,1,0.89466555297873085,0.025611211663411352,0.010399492205324386,0.0043756106067690771,0.014775102812093464,0.40605233137724955,8.6736173798840355e-19,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,16,17,2,2,1,0.89466555297873085,0.014775102812093465,0.0049924410642406304,0.0012344756471230213,0.006226916711363651,0.3378955211163947,6.5052130349130266e-19,0,4.1619432761264008e-09,7.0104753946420573e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,17,18,1,2,1,0.89466555297873085,0.0062269167113636528,0.0010604200987544392,0.0001898789662491379,0.001250299065003577,0.17029617512295492,2.7105054312137611e-20,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,18,19,0,2,1,0.89466555297873085,0.001250299065003577,6.0583761970242466e-06,8.3879678769638402e-07,6.8971729847206303e-06,0.004845541652074189,3.1763735522036263e-22,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,3,4,15,3,31/25;69/50;1;34/25,0.98550724637681164,1.3620884766331134,1.3535354981213328,0,1.3535354981213326,0.99372068800337965,2.2204460492503131e-16,0,0.016797883546601278,0.0016527138851666345,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,4,5,14,3,31/25;69/50;1;34/25,0.98550724637681164,1.3535354981213326,1.2436000168507704,0,1.2436000168507704,0.91877901878218238,0,0,0.0016527138851666345,0.00090987607957593308,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,5,6,13,3,31/25;69/50;1;34/25,0.98550724637681164,1.2436000168507702,1.0931201723945676,0.055244649582036051,1.1483648219766036,0.87899658859986984,4.163336342344337e-17,0,0.00090987607957593308,7.3835298223356993e-05,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,6,7,12,3,31/25;69/50;1;34/25,0.98550724637681164,1.1483648219766036,0.94718880391743909,0.10227971969109217,1.0494685236085313,0.82481523797211609,0,0,7.3835298223356993e-05,3.341048985111561e-05,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,7,8,11,3,31/25;69/50;1;34/25,0.98550724637681164,1.0494685236085313,0.80659809363715662,0.12957927053866605,0.93617736417582265,0.76857769003277965,2.7755575615628914e-17,0,3.341048985111561e-05,5.0060467318147062e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,8,9,10,3,31/25;69/50;1;34/25,0.98550724637681164,0.93617736417582254,0.66252721581922458,0.15764004086679087,0.82016725668601531,0.70769411990909448,1.3877787807814457e-16,0,5.0060467318147062e-06,5.5865371546282017e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,9,10,9,3,31/25;69/50;1;34/25,0.98550724637681164,0.82016725668601542,0.5461080873879729,0.16985633861673435,0.71596442600470711,0.66584965802535012,1.3877787807814457e-16,0,5.5865371546282017e-06,6.5300813051338835e-06,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,10,11,8,3,31/25;69/50;1;34/25,0.98550724637681164,0.71596442600470689,0.4436881090751485,0.16180984966004675,0.6054979587351953,0.61970691972932135,5.5511151231257827e-17,0,6.5300813051338835e-06,1.9445253995886702e-07,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,11,12,7,3,31/25;69/50;1;34/25,0.98550724637681164,0.6054979587351953,0.35286262438789756,0.14405902688663827,0.49692165127453586,0.58276435006483041,2.7755575615628914e-17,0,1.9445253995886702e-07,2.8430701132231562e-07,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,12,13,6,3,31/25;69/50;1;34/25,0.98550724637681164,0.4969216512745358,0.27471006834382072,0.11896471108789146,0.3936747794317122,0.55282370498292255,1.3877787807814457e-17,0,2.8430701132231562e-07,1.8224490153095907e-08,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,13,14,5,3,31/25;69/50;1;34/25,0.98550724637681164,0.39367477943171214,0.208229223104444,0.0933452523040805,0.3015744754085245,0.52893716840340288,0,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,14,15,4,3,31/25;69/50;1;34/25,0.98550724637681164,0.30157447540852445,0.15289463985217064,0.069098213805939182,0.22199285365810981,0.50698799905082703,1.3877787807814457e-17,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,15,16,3,3,31/25;69/50;1;34/25,0.98550724637681164,0.22199285365810978,0.10861706035595549,0.04997141178565203,0.15858847214160754,0.48928178797699562,2.0816681711721685e-17,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,16,17,2,3,31/25;69/50;1;34/25,0.98550724637681164,0.15858847214160751,0.071150375425111378,0.028519097233916369,0.099669472659027758,0.44864783968395555,1.0408340855860843e-17,0,4.1619432761264008e-09,7.0104753946420573e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,17,18,1,3,31/25;69/50;1;34/25,0.98550724637681164,0.099669472659027758,0.039804426844857431,0.014312558995192966,0.054116985840050397,0.39936427657272316,0,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
preregistered_t_1_5,1/5,20,18,19,0,3,31/25;69/50;1;34/25,0.98550724637681164,0.054116985840050397,0.018201869433321315,0.0071691969583769647,0.025371066391698279,0.33634300119964633,8.6736173798840355e-19,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,3614308.0465103118,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
